,target,text
455,1,网友爆料，京基董事长陈华今天在澳门赌博已经输掉了京基100，现正办过户手续。未必是真的，供大家参考，但远离赌博，珍爱生命，永远是对的！
677,0,今天收拾旧物，竟然翻到了8年前的日记。殴西吧，我还有那么思无邪的时光啊！这么恶心的文字竟然是我写的，真是矫揉造作。还有那时候的字怎么这么娘，看着都吓人啊[bed凌乱]殴西吧！这是多么不堪回首的青葱岁月啊[bed奔跑]
621,0,范佩西解释自己的疯狂庆祝：“谢天谢地球进了，这几周以来不进球的压力也解脱了。我想和每个人庆祝，队友还有教练，所有在替补席上的球员，他们从我一开始来到曼联后就对我非常好。尽管陷入进球荒，但是他们一直非常信任我，以各种各样的方式帮助我，所以这就是我为什么想要和大家一起庆祝的原因。”
1786,1,朋友捡到粗心小朋友的高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点市一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话138-3046-8131 转发一下  （上海的考生）@达人 @东方体育日报  我在:http://t.cn/zjWEq6s
2908,0,【水做的假发 你爱哪一款?】水也能做假发？[偷笑]当然不能，不过可以制造出一种假发效果。美国摄影师塔德尔找了一群光头男，把水气球奋力掷向他们的光头，然后利用极高速度的照相技术，抓拍到水在他们头上溅开那一瞬间产生的形象。当然了，具有创意的灯光也起到一定作用。你喜欢哪一款?via@微天下
1330,1,谁说央视不关注民生？
601,1,三星屌爆了，与苹果的官司让三星赔偿十亿美元，于是三星在今天早上用30辆卡车运载了价值十亿美元的五美分硬币送到了苹果公司总部！整整30辆卡车的硬币啊！三星从哪搜集的啊？哪家银行愿意收这30车硬币啊？苹果怎么数钱？按斤称吗？还是专门发明一种机器来数硬币啊？
551,0,我是天蝎座，我这人从不记仇，一般有仇当场我就报了
2765,0,有没有人和我一样，QQ上有很多这样的好友，从来没有聊过天，但也从来没想过把他们删掉，因为他们都默默地陪伴了我们很多年了。
757,1,【县招办失职，谁为李盟盟主持公道？】李盟盟，21岁，河南开封县陈留四中学生，今年高考565分。因县招办失职把她的志愿申请锁在柜子忘了提交，造成任何大学都上不成。河南省高招办回应，此事不予处理！李盟盟是农村孩子，为供其上学妹妹辍学打工，父亲打工摔断了腿。你的一次转发也许就能帮她改变命运
201,1,请大家帮忙转发一下 2012-12-03  昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。 因他还小，说不清楚自己家的详细地址和家里的电话。　只知道他是云南昭通市人。如果你认识他麻烦你转告他家人到福建省泉州市公安局来接他。如果你不认识的朋友麻烦你动动手指头。
279,1,"摸奶节是中国云南双柏县鄂家镇彝族传统文化的庆典就是农历的7月14日、15日与16日这三天，包括外来的游人,如果在街上遇见喜欢的女子，都可以摸一摸女子的胸部。姑娘们表面躲躲闪闪，但决无责怪之意因为这是他们这个地区的百姓延续了1000多年的风俗。小伙子以摸到奶为吉祥，姑娘们以被摸奶为幸运和祝福!"
2346,0,有时候，你问的问题，对方一直在闪躲，那就是委婉的告诉你，真实的回答很残忍。
3370,0,看一次笑一次，太悲剧了！！！
1978,1,【山寨红会】囯际红十字会是世界性卫生救护和社会福利团体，是一个独立、中立的组织，其使命是为战争和其他暴力局势的受害者提供人道保护和援助。中国红十字会是唯一不肯加入国际红十字会的会员国。加入国际红十字会就意味着在人事安排、行动、管理等方面符合国际规则，且账目必须向国际红十字会公开。
130,0,【全球精彩的吸血鬼电影】《惊情四百年》 《夜访吸血鬼》 《刀锋战士》 《范·海辛》 《暮光之城》系列 《嗜血破晓》 《生人勿进》 《黑夜传说》 《吸血情圣》 《杀出个黎明》 《吸血莱恩》 《厄夜三十》 《吸血鬼女王》 《吸血鬼复仇记》 ，喜欢吸血鬼电影的一次看个够！！！http://t.cn/zWLeOIK
2273,0,#转发有礼#为庆祝@collectpointCHINA 6月29日上海宝山万达店开业，现只要转发本微博并@ 3位好友留言祝福，我们将抽取3位幸运儿获得@collectpointCHINA 特别为《恋物志》读者提供的流苏草编包包1个（价值：499元）。☆活动时间：截止至6月29日☆
93,0,#段子# 从前，有几个卖面包的，一个叫浪浪牌面包，一个叫腾腾牌面包，一个叫搜搜牌面包，一个叫易易牌面包，各品牌竞争很激烈。突然有一天，浪浪牌面包改名了，其它几个品牌瞬间石化。原来它改叫面包牌面包了……
2158,1,【盘锦市公安局又在自己查自己了】村民王树杰被警察张研开枪杀害，调查结果却是警察开枪合法！李洪娜被盘锦派出所所长伙同地痞轮奸，面对网友3万条转发，盘锦市公安局坐不住了，在网上发微博回应网友，叫大家耐心等待调查结果，这么多天过去，女孩连发两条求救微博都被删除，你们把她关在哪里？
2557,0,怎么说呢 你对我笑的时候啊 感觉就好像我是只剩1%电的手机 就在哆哆嗦嗦要关机的那一瞬间 突然被你接上了充电器
1557,0,“历史自有评说”其实是弱者们的无奈。因为，生活在那些需要今后的“历史”去评说的时代中的大多数人，往往付出了永无挽回和补偿的沉重代价。而制造代价的少数人，却收获并安享着无限风光。当“历史”真正去评说时，受难者与造虐者，都早已归于尘土。晚安[月亮]
3297,0,"7年了,愿你在天堂依然有美酒和美妞相伴[蜡烛][花][酒][xb恶魔]"
848,0,“今天父亲节，我陪爸爸去玩，他好像不太高兴。。。。”——卢克，2011年6月19日。
2262,1,今天清晨8点，南京白下区户部街交警二大队门口，一对夫妻找交警处理违章，昨晚7点在新街口马自达违章被暂扣，交警扣车一个月罚款200元。夫妻于是拿汽油从浇交警，交警将男子按住，男子手拿打火机。其妻子则被交警将衣服脱光，被辅警拉入办公室。110你牛B！！！（如图）
1592,0,【上海大学一学院男生被室友捅伤致死】12日，上海大学巴士汽车学院内发生血案，警方接报赶往现场将一持刀捅伤室友的21岁男生汤某控制，20岁伤者聂某送医抢救无效死亡。汤某被刑拘。案发寝室内，两男生非同专业，或因琐事争吵而肢体冲突，汤某用一把小刀捅伤聂某。综合新华、新民网http://t.cn/8DDQtIT
43,0,#雾都熬晕# 然后Marcel这孩子一个激灵 发现一只手在拿花 一只手在搂着腋毛sama 怎么才能拿牌子呢？ 然后...三个人都为这二货笑了
992,0,【网曝赵本山女儿报名日本AKB48女子天团】8月1日讯，日本女子天团AKB48的中国姐妹团SNH48正在招募中，昨日有网友爆料称，赵本山女儿赵一涵也已经报名，将正式进军娱乐圈。
1836,0,#晚安#一人一半，是伴；一人一口，是侣。伴侣就是：每天有好吃的一人一半，你一口我一口；慢慢地就成为一对快乐的胖纸。而过年就是：老老少少一家人，聚在一起，吃吃喝喝，说说笑笑，欢欢喜喜地迎接新年。
3092,1,【转帖】5月19日，夜，三牌楼大街，亲身经历绑架事件 南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！via 宫小欣等等等等等等等
888,0,【朝鲜人民怒了！ 国旗事件导播被劝退】http://t.cn/zWog6t7 据《每日电讯报》报道，就上错国旗一事，国际奥委会朝鲜委员接受采访表示：朝鲜人民当然愤怒了！事件发生后，上错国旗的导播被奥组委劝退，不过也有朝鲜半岛问题专家表示，“如没罢赛抗议，那她们回国可能会被带到一个不太好的地方。”
1095,0,【安徽访民被当地政府接离北京 途中遭殴打至昏迷】昨日，有安徽颍上县迪沟镇村民爆料称，12月1日，14名村民进京反映问题，在被当地政府接回老家途中，一村民遭保安殴打，昏迷多日。颍上县一名信访干部证实，当时车上有“随行人员”，但与村民发生争执的并不是村、镇接访干部。（新京报）
1498,1,各位注意：5月12日不要去电影院。 请大家一定别进影院，大家一起为《贞子》票房为零，做努力！ 中国人拍的《金陵十三钗》在日本小鬼子票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让贞子3D 5月12日票房为零
2719,0,天蝎真的很好。能蹲着为你系鞋带。能三更半夜因为你嘴馋给你做爱吃的东西。能陪你说话成夜成夜不睡觉。……总之论浪漫、论激情、论体贴，都是12星座NO.1。他能为你做多少，关键在于你能激发他多少。别勉强天蝎做什么。天蝎不想做一件事时，也许不会当面表态，迟迟不动手就是最好的证明。 
117,0,转发此微博就有机会获得 @l临沂沂蒙摄影 （沂蒙影社）提供的10元话费，快来参加吧！ http://t.cn/zTh24pG
1298,0,如果这些老电视剧你看过一半以上的话，那就说明你老了，还是果断转了吧！「BY动漫控--鑫儿」
647,0,零点钟声响起，马年到了！第一时间感谢你们对我不离不弃的支持鼓励！在这崭新的一年，孙杨恭祝大家春节快乐，马年如意！我会马上有祝福吗？[呲牙]
2773,0,超好听的电吉他纯演奏曲。 吉他大师Yngwie Malmsteen经典曲目Brothers！。http://t.cn/h4tl79
1282,0,#微博曝猛料#【幼女遭老师强奸 大出血三小时】 河南省南阳市宛城区红泥湾镇一7岁的二年级女生明明(化名)放学后被班主任老师刘翔宇叫到办公室，一个小时后回到家神情异常，伴有下身大出血。自述班主任老师刘翔宇让她脱掉裤子... 要求将这 畜生凌迟的快转起来！ http://t.cn/htQjdq
943,1,最新内部消息：中移动已确认将对微信收费，从今年9月1日起，移动对微信单独计费，分为包月和实时流量计算两种方式，包月费用为10元，流量计费的具体政策还在商议中。内线透露，联通会跟微信合作，可能继续免费，据说联通准备对新用户赠送每月500兆流量。电信收不收费还不好说。总之，移动用户悲催了！
3082,1,刚学了个知识，和大家分享一下：如何判断你的牙膏是否健康。在每个牙膏袋的尾部都有个色块，绿色表示牙膏成份纯天然，蓝色表示天然且含药物，红色表示含化学成份，黑色表示纯化学成份合成。建议大家使用绿色和蓝色的，快看看你家的牙膏健康吗? via @桃桃琳
1867,1,[话筒]【亲，我们结婚吧】亲们，咨询得知，新的婚姻法中规定男女双方只要年满18周岁就可以结婚了啊，并不是之前的男方22、女方20噢。而且结婚证是国家级证书，加3个学分现在大学期间结婚，学费减半；跨民族结婚，生一个孩子奖励一万。[花心]
